memberId,lastTransactionUtcTs,lastTransactionType,lastTransactionPointsBought,lastTransactionRevenueUSD
7A212217,2021-10-21 15:16:04,redeem,-9700,0.0
B9EF12A3,2023-05-13 03:23:18,redeem,-5200,0.0
D2A0CA57,2022-08-20 12:51:51,gift,7400,12.333333333333334
8320B2B3,2019-12-27 13:10:06,redeem,-9800,0.0
51C9DFA1,2022-07-17 02:52:53,buy,6500,13.0
7F99B62C,2021-10-19 04:38:45,gift,600,2.0
FC20C0A0,2022-06-12 17:49:23,gift,7500,6.818181818181818
E8A48FC8,2020-03-28 03:09:56,buy,9900,24.75
21836B6F,2022-05-18 16:19:21,gift,6800,3.4
69A00A83,2022-01-06 04:36:32,redeem,-2200,0.0
E15F4EA3,2020-09-26 10:00:59,buy,8900,7.416666666666667
734A07C2,2023-06-30 06:13:09,gift,5900,3.4705882352941178
540399F8,2019-07-03 13:10:24,gift,8800,17.6
A890C0D2,2019-05-14 18:01:12,redeem,-4400,0.0
3D6A787F,2023-04-21 11:19:51,redeem,-7800,0.0
DA92C3C9,2021-06-01 03:03:55,buy,5100,10.2
8E12A9D0,2019-08-06 20:36:40,redeem,-9700,0.0
98784DEE,2020-01-12 10:33:18,gift,1700,17.0
EEFD4047,2019-05-02 02:45:57,redeem,-9500,0.0
3AEB300D,2021-01-19 17:18:12,gift,5400,4.909090909090909
2E79666C,2022-03-22 13:16:49,buy,6600,33.0
50F988B1,2021-06-30 13:06:19,buy,2600,4.333333333333333
65BECAA8,2023-09-04 20:14:00,gift,6400,3.5555555555555554
5BD9AEFA,2021-10-06 08:34:31,gift,3100,2.2142857142857144
AD111D47,2023-04-06 20:45:31,buy,1300,1.4444444444444444
6A6F4686,2021-05-12 20:24:53,redeem,-100,0.0
9500046A,2021-05-04 20:37:04,gift,2500,1.9230769230769231
B3D37DD7,2020-10-03 16:00:35,redeem,-5900,0.0
331B6148,2019-01-31 04:14:20,buy,5800,5.2727272727272725
7817AD39,2019-07-10 02:26:20,gift,9800,49.0
E15F4EA3,2023-03-23 00:55:44,buy,6400,4.923076923076923
6ECF48ED,2021-08-05 15:29:55,redeem,-300,0.0
C113A822,2021-11-06 18:38:18,gift,3200,3.2
E6DFC0B6,2023-05-11 01:19:07,gift,4400,7.333333333333333
A7677625,2022-03-12 06:12:56,buy,900,1.2857142857142858
2ECE96AF,2019-12-23 17:37:16,buy,4400,6.285714285714286
AA98F5C5,,,,
92F2C52C,2021-04-16 13:53:42,gift,2300,3.2857142857142856
F37BF075,2021-03-14 17:55:28,buy,6000,60.0
4EA76215,2019-10-06 00:25:09,buy,3800,2.533333333333333
DAA80BF4,2023-02-07 15:14:28,redeem,-1100,0.0
52490EEA,2022-03-02 04:11:57,buy,600,0.4
E3B54487,2019-08-02 22:37:53,gift,6500,4.333333333333333
D418F68B,2021-03-16 20:49:09,gift,5000,5.555555555555555
E94CEF81,2022-10-08 05:35:20,buy,5900,8.428571428571429
F9DFD832,2021-09-08 04:41:04,buy,800,1.0
96E9CB29,2022-11-08 19:58:06,redeem,-2000,0.0
A0C87EEA,2019-11-16 20:26:22,gift,4200,2.1
9AF04963,2022-05-09 07:54:37,gift,200,0.3333333333333333
4EA76215,2021-09-08 07:27:26,buy,4300,4.777777777777778
FD7F939B,2021-03-25 04:21:34,redeem,-2800,0.0
4310B742,2020-06-15 18:23:02,buy,1400,0.9333333333333333
945EC7D0,2023-03-28 18:46:58,buy,7000,10.0
4A2BC2EF,2019-04-07 04:26:36,buy,2200,2.4444444444444446
D9E607F7,2019-05-29 17:28:20,gift,1100,0.55
1073F799,2019-06-05 02:40:48,redeem,-9100,0.0
68363811,2021-03-19 06:34:21,buy,8800,29.333333333333332
8E12A9D0,2019-09-02 03:38:50,redeem,-100,0.0
666B322A,2022-11-07 20:20:35,redeem,-7900,0.0
9E0EDB10,2023-05-29 21:32:33,redeem,-7500,0.0
5AC9157E,2019-07-27 01:54:49,gift,2000,3.3333333333333335
65BECAA8,2019-01-14 09:18:12,redeem,-5400,0.0
330C98BE,2020-09-25 12:48:34,gift,800,0.6153846153846154
3A7D06EC,2023-07-25 09:31:21,gift,6500,3.25
C14477EB,2022-02-21 01:18:33,buy,4000,2.1052631578947367
833ED870,2020-04-06 01:09:52,gift,9800,7.538461538461538
76F0942D,2023-09-29 19:07:33,redeem,-9300,0.0
20C35CAC,2023-05-04 11:02:30,redeem,-7900,0.0
,2021-03-04 07:37:41,gift,2400,1.263157894736842
A730D2DA,2020-01-10 06:39:32,buy,5900,3.933333333333333
4A2BC2EF,2022-04-04 01:20:28,redeem,-9900,0.0
E4452036,2020-02-11 22:50:58,gift,7400,4.352941176470588
77509E1F,2023-12-21 18:11:12,buy,3100,2.8181818181818183
76F0942D,2023-04-18 07:34:51,buy,3900,7.8
3359DB1E,2022-10-28 11:08:50,redeem,-5600,0.0
5028CA60,2022-06-05 09:11:11,redeem,-6400,0.0
3E095AE7,2019-08-12 08:00:29,gift,1000,5.0
5B173F16,2020-04-03 04:16:02,buy,5900,8.428571428571429
BA54FCA7,2020-12-13 17:33:50,gift,9800,32.666666666666664
1ACD6205,2023-08-03 06:46:46,redeem,-900,0.0
C5503379,2019-10-12 10:00:38,gift,2800,1.5555555555555556
B34038BA,2021-03-11 14:38:11,redeem,-5500,0.0
B5110806,2019-09-05 13:55:02,redeem,-6600,0.0
E98B179B,2019-03-21 07:38:36,redeem,-1500,0.0
1A2743D1,2020-05-18 21:05:02,gift,200,0.16666666666666666
E94CEF81,2023-05-30 11:43:51,gift,2400,1.411764705882353
A009AB44,2020-05-26 16:02:03,gift,9100,91.0
CAF9B8D1,,,,
6ECF48ED,2020-04-01 14:27:06,gift,5200,4.7272727272727275
F3290AB8,2022-01-20 00:46:02,redeem,-3200,0.0
7C540EFD,2022-12-12 11:49:02,gift,6600,3.6666666666666665
C137C2FF,2023-02-09 12:45:46,redeem,-2700,0.0
448D5718,2020-03-15 11:53:59,redeem,-8900,0.0
1A2743D1,2022-11-15 21:37:30,gift,500,0.8333333333333334
6CCDA540,2022-11-15 15:04:26,buy,5400,3.857142857142857
AD9F59FD,2023-09-28 02:31:47,gift,4100,3.1538461538461537
DAA80BF4,2020-07-04 09:17:02,gift,8700,6.214285714285714
8F55E5FD,2019-12-18 23:30:54,gift,9700,5.388888888888889
FAD48011,2021-09-19 06:33:37,gift,4600,2.3
B3D37DD7,2021-05-05 09:15:24,redeem,-4600,0.0
2AC5371E,2022-04-17 15:47:14,gift,6100,20.333333333333332
3E084EEE,2021-12-06 21:32:06,redeem,-3400,0.0
582AC37A,2021-06-07 01:40:31,redeem,-8300,0.0
6E79C6B1,2022-08-15 16:03:04,buy,100,0.06666666666666667
DAA80BF4,2023-12-18 15:05:08,buy,5800,6.444444444444445
945EC7D0,2022-11-16 03:19:55,redeem,-5500,0.0
F44DBBBC,2019-01-27 23:46:35,redeem,-7800,0.0
D9E607F7,2023-10-14 19:03:59,redeem,-9100,0.0
190F7BF0,2020-10-01 17:33:10,gift,4800,4.363636363636363
C5503379,2022-06-29 05:16:28,redeem,-8600,0.0
E15F4EA3,2020-08-23 23:42:32,redeem,-7000,0.0
A4CB5752,2022-08-19 09:55:48,gift,10000,5.2631578947368425
0E78F618,2020-04-15 12:49:50,gift,6200,4.133333333333334
929E5BA6,2020-10-17 08:30:47,redeem,-6600,0.0
EA2C8531,2019-07-31 17:31:20,gift,9400,7.230769230769231
3A1B7EE5,2019-08-19 09:25:45,buy,5900,4.214285714285714
94BD686A,2019-03-03 21:26:50,redeem,-9900,0.0
16C09944,2020-08-03 04:01:47,buy,8200,4.315789473684211
0556F02D,2021-06-19 09:43:41,redeem,-4200,0.0
B17CB563,2022-03-31 20:23:47,gift,1700,0.8947368421052632
94BD686A,2020-05-04 22:28:06,buy,7800,5.2
E3BA7DE1,2022-09-27 01:48:52,gift,4600,3.5384615384615383
1073F799,2020-05-23 03:05:10,buy,6500,3.611111111111111
DD5DB310,2023-07-17 16:29:17,redeem,-6100,0.0
6D4A32B4,2021-07-19 02:36:22,gift,5400,4.909090909090909
19ED018D,2020-08-13 17:43:53,gift,8100,4.764705882352941
D18F660E,2021-09-30 08:18:55,redeem,-4200,0.0
6E79C6B1,2020-08-22 19:33:40,gift,4600,5.111111111111111
5DA9F2B6,2022-03-29 12:34:31,redeem,-3600,0.0
E3BA7DE1,2020-07-19 08:03:01,redeem,-8100,0.0
2EF1ECE7,2019-12-21 22:14:55,gift,9300,5.166666666666667
5D64D325,2020-04-09 18:41:04,redeem,-8700,0.0
2085BB17,2020-05-16 06:22:09,redeem,-9700,0.0
2311A0EE,2020-07-31 21:19:34,redeem,-4800,0.0
DBAC9005,2021-11-03 16:27:08,redeem,-8700,0.0
049F70FF,2019-04-18 20:51:48,redeem,-9600,0.0
2C072F82,2019-05-06 09:27:40,redeem,-5600,0.0
EF1723B6,2020-09-21 14:42:15,buy,3500,3.888888888888889
,2022-07-10 23:06:07,buy,2500,1.25
01EB03DD,2022-07-10 02:02:25,buy,4700,5.875
F74FC69A,2022-06-21 15:42:24,gift,9000,9.0
448D5718,2023-10-30 20:55:50,gift,9700,8.818181818181818
A0C87EEA,2022-05-06 17:12:18,redeem,-3600,0.0
86A1FBC3,2023-03-30 21:29:54,buy,8000,8.0
EA2C8531,2021-01-11 12:44:46,buy,8700,87.0
FB7088C8,2022-07-02 06:44:29,gift,2300,3.2857142857142856
492A0AFA,2022-06-16 17:13:28,gift,6100,3.588235294117647
B9EF12A3,2022-07-08 05:32:51,redeem,-9600,0.0
B3BFCF5C,2019-06-22 06:56:42,gift,8700,5.4375
4888E197,2021-03-13 14:52:34,gift,700,0.5
F3F219B4,2023-03-06 07:20:03,redeem,-5800,0.0
7FF5DF2A,2021-02-16 06:33:13,redeem,-2500,0.0
7F99B62C,2019-07-11 18:54:57,buy,1000,0.625
BA54FCA7,2023-11-07 07:46:18,buy,9100,15.166666666666666
74508396,2020-07-11 05:21:18,buy,8900,17.8
0CF7F778,2019-05-24 03:16:16,gift,9200,6.133333333333334
AC2553F9,2023-09-14 12:23:55,gift,4400,4.0
B535A8A9,2021-08-08 13:05:56,buy,5500,9.166666666666666
DE940C1C,2021-09-23 14:03:28,buy,6200,6.888888888888889
842A091A,2020-08-17 02:33:15,buy,3700,1.85
7A212217,2023-04-05 02:03:42,gift,9600,6.4
76F0942D,2019-04-15 16:22:47,gift,8200,82.0
84739892,2022-04-26 06:40:24,gift,3600,4.5
8B1C7BD4,2020-09-07 06:59:33,gift,7700,3.85
D70B88C5,2021-12-16 22:25:37,buy,3300,2.75
303F985D,2021-07-15 04:11:23,gift,3500,5.833333333333333
945EC7D0,2023-03-16 17:18:56,buy,8800,6.769230769230769
D28AD870,2021-07-09 09:41:36,gift,10000,20.0
45F4AB79,2019-08-02 09:45:23,buy,5800,14.5
6D605183,2022-11-30 22:25:49,redeem,-8800,0.0
634E89BA,2023-06-11 12:29:27,buy,2100,5.25
C66FDA0C,2022-07-08 08:46:44,gift,2300,7.666666666666667
2408C418,2021-03-13 21:32:29,gift,8100,6.230769230769231
2706E7A9,2021-07-17 00:01:56,redeem,-9600,0.0
D76C79CD,2019-04-14 22:46:41,redeem,-7000,0.0
1843F42C,2019-08-13 16:23:45,redeem,-7900,0.0
0669F94E,2022-06-17 18:16:52,buy,1200,0.9230769230769231
E9C8343F,2020-11-06 20:39:03,buy,9000,8.181818181818182
2567D20E,2020-06-13 17:59:44,gift,2700,27.0
A3735E19,2019-09-01 08:40:12,buy,100,1.0
EC3BDD69,2020-04-18 17:19:27,gift,5800,4.142857142857143
35DE8E3A,2022-06-27 08:07:54,redeem,-5500,0.0
B07E38B7,2023-11-21 01:07:14,redeem,-5200,0.0
6B40CCD6,2020-01-17 12:14:06,gift,8500,14.166666666666666
7F99B62C,2021-04-23 15:04:02,redeem,-5500,0.0
6BD35CCA,2023-08-05 04:19:04,buy,1400,14.0
E9C8343F,2019-06-19 09:04:02,gift,6900,17.25
05B5307E,2022-03-15 05:34:24,buy,3200,2.0
EDA924C6,2020-05-23 11:03:37,buy,6700,4.466666666666667
09707303,,,,
2AC5371E,2022-06-17 06:27:51,gift,7600,9.5
24B5A6A9,2021-09-26 16:12:16,gift,9400,4.7
6516479A,2022-11-26 11:11:00,redeem,-4000,0.0
0EF042B8,2023-08-09 17:10:34,gift,2200,2.2
C6FC47DF,2022-08-02 19:52:59,redeem,-9500,0.0
A9C695E1,2021-01-30 03:57:38,gift,8500,7.083333333333333
BA54FCA7,2022-10-13 19:30:23,buy,4900,4.9
7FDAEB1C,2022-06-13 14:03:27,gift,1000,0.9090909090909091
819EF521,2021-12-16 10:51:45,buy,6400,3.3684210526315788
4EA76215,2019-07-19 00:42:11,gift,2700,1.35
89469B79,2022-11-21 06:02:17,redeem,-6500,0.0
03DEAF45,2019-12-08 05:22:09,redeem,-3800,0.0
FEE139CE,2022-06-20 16:42:10,redeem,-3600,0.0
CC24327D,,,,
137242A0,2019-07-16 14:51:29,gift,4300,7.166666666666667
84C7F4C5,2023-04-07 02:17:06,gift,200,0.4
3EEF3DD6,2021-10-28 06:03:56,buy,8300,8.3
AD432A5B,2020-04-20 00:48:46,buy,2000,1.0526315789473684
A0C87EEA,2019-09-01 22:56:51,gift,2500,12.5
CB819F1C,2019-06-24 06:49:13,gift,5600,3.5
833ED870,2021-04-14 21:18:49,buy,2000,6.666666666666667
A386D3CD,2021-10-08 06:46:22,buy,4700,11.75
5D20236C,2019-03-05 17:22:35,redeem,-5600,0.0
CEBBA594,2019-07-26 00:44:14,redeem,-8100,0.0
490BCC00,2022-12-24 14:33:57,buy,1000,0.5555555555555556
89065792,2021-03-02 23:05:07,redeem,-100,0.0
A0C87EEA,2022-03-10 20:10:17,gift,8700,4.35
89065792,2020-12-22 18:44:00,buy,1800,1.5
D7943C97,2020-03-04 09:45:10,buy,4400,3.3846153846153846
E4B5D200,2023-09-01 06:08:32,gift,3000,2.142857142857143
3E6DA6DE,2020-02-06 12:03:26,gift,6200,20.666666666666668
BA54FCA7,2019-08-22 09:37:16,buy,4000,40.0
E21B9BEC,2022-10-18 20:54:20,buy,1200,1.2
6902D348,2021-08-16 23:18:46,gift,8500,6.071428571428571
B34038BA,2023-08-30 09:11:58,redeem,-6400,0.0
4B8E6516,2023-02-05 01:27:46,buy,6100,6.777777777777778
D6707AE8,2019-10-11 13:24:25,redeem,-7500,0.0
D5AAAEA5,2020-07-30 20:24:48,gift,4900,49.0
6D4A32B4,2022-08-23 07:09:31,gift,5800,3.625
464459E9,2021-09-18 09:54:27,gift,700,2.3333333333333335
08E0A13C,2019-07-13 07:55:45,buy,2300,2.5555555555555554
D418F68B,2019-03-26 17:03:11,buy,3500,2.1875
44CFE175,2023-10-11 12:38:04,gift,4900,49.0
464459E9,2020-09-10 00:23:02,gift,8100,4.2631578947368425
398AD97B,2023-01-17 11:01:59,redeem,-3500,0.0
647905FD,2021-10-27 04:46:40,gift,7100,3.736842105263158
A386D3CD,2023-01-12 04:28:29,gift,6000,3.5294117647058822
490BCC00,2022-04-19 15:05:37,gift,6500,4.642857142857143
E9C8343F,2019-04-30 14:05:49,buy,4200,10.5
833ED870,2021-01-01 06:14:14,buy,9900,11.0
B49480EC,2020-09-12 11:03:04,gift,5100,3.1875
9E0EDB10,2022-10-08 16:32:08,redeem,-1600,0.0
E94CEF81,2019-08-05 17:38:14,redeem,-7600,0.0
2049AE0D,2021-11-01 13:33:54,buy,3700,12.333333333333334
F2D93C59,2023-07-13 19:39:55,gift,1900,1.5833333333333333
D2A0CA57,2020-08-30 18:33:53,redeem,-600,0.0
4685BB4D,2019-10-25 10:36:59,gift,6400,16.0
5B173F16,2020-12-16 05:58:26,buy,5400,27.0
464459E9,2019-06-23 18:08:40,redeem,-7700,0.0
F37BF075,2022-12-23 10:46:24,gift,6300,7.0
65BECAA8,2023-05-14 00:11:30,buy,1900,1.0555555555555556
2567D20E,2019-11-20 06:28:40,redeem,-1000,0.0
EA2C8531,2021-05-24 18:31:03,redeem,-5100,0.0
768354DA,2019-08-13 05:26:25,redeem,-4900,0.0
92EE8B9C,2022-05-23 05:04:25,redeem,-6100,0.0
FAD48011,2023-12-05 05:53:07,gift,9100,7.0
B2347E3F,2020-05-22 07:14:39,gift,1400,7.0
E4E5D3DC,2020-04-19 23:10:13,gift,3100,2.8181818181818183
A67C5D0B,2022-05-03 06:37:13,redeem,-8500,0.0
6D092AFC,2020-09-07 01:11:15,buy,6100,10.166666666666666
6722F945,2022-05-03 02:10:58,buy,5200,4.0
B5BFC196,2021-12-14 20:38:34,buy,8200,6.833333333333333
1110BA8F,2023-03-24 11:11:51,gift,2100,1.05
AD327A55,2023-02-02 14:25:22,gift,5400,7.714285714285714
CFC1F999,2020-11-06 18:20:29,gift,7100,10.142857142857142
EB6FFC96,2020-01-26 01:00:02,redeem,-3800,0.0
BA54FCA7,2021-06-06 10:51:40,redeem,-1000,0.0
D7EF39FB,2019-12-21 23:50:37,gift,8500,14.166666666666666
DC1E01E7,2019-02-17 01:32:45,buy,700,1.0
6D305972,2021-01-09 13:39:44,buy,8700,6.214285714285714
945EC7D0,2020-06-29 05:48:46,redeem,-3600,0.0
DE82F6BF,2023-06-18 23:59:53,buy,3600,2.1176470588235294
EBF1FDE8,2020-12-09 23:31:00,gift,6000,4.285714285714286
16734236,2023-06-15 16:52:09,redeem,-5000,0.0
E9C8343F,2019-05-03 02:43:35,redeem,-3000,0.0
92222EBC,2022-06-25 03:37:41,buy,2100,2.1
EC3BDD69,2020-10-31 13:05:06,redeem,-7400,0.0
81AEBC36,2023-07-13 12:23:58,redeem,-9900,0.0
978B8445,2022-09-20 03:57:10,gift,2000,4.0
EDBD5B25,2020-01-24 09:16:12,buy,1700,0.85
492A0AFA,2020-09-24 06:19:01,gift,1500,1.25
3A1B7EE5,2021-04-26 18:49:44,buy,4700,3.1333333333333333
F5601A96,2019-02-09 03:17:20,buy,4100,2.9285714285714284
FB65DE77,2023-08-27 08:30:38,buy,2400,12.0
12032F09,2022-10-30 08:49:22,buy,1000,0.7692307692307693
4888E197,2019-05-28 23:51:12,redeem,-2200,0.0
84739892,2021-09-09 23:34:43,buy,2400,3.4285714285714284
2049AE0D,2021-03-07 21:10:41,redeem,-2700,0.0
51C9DFA1,2020-11-12 22:43:10,buy,6400,5.818181818181818
351A31A4,2019-02-20 15:04:04,redeem,-2100,0.0
448D5718,2020-09-23 11:53:13,gift,4100,8.2
331B6148,2019-05-18 21:32:01,gift,500,1.6666666666666667
BCC6172E,,,,
3CA929A2,2021-08-27 13:07:20,redeem,-6500,0.0
6A6F4686,2019-08-23 01:39:09,gift,9000,5.625
51220C27,2021-11-03 03:27:02,redeem,-4000,0.0
842A091A,2023-04-12 03:47:09,gift,2600,4.333333333333333
DCF101E6,,,,
97094FB3,2019-02-10 04:33:12,gift,9300,31.0
1404113F,2023-03-16 01:05:46,redeem,-8400,0.0
16734236,2022-11-03 09:00:11,buy,1500,2.5
3D7351AC,2021-12-09 03:07:19,gift,1500,1.0714285714285714
D6707AE8,2020-09-16 08:33:22,redeem,-5600,0.0
1E1255C9,2022-05-10 05:45:03,gift,5900,3.2777777777777777
8B1C7BD4,2019-02-13 02:45:34,redeem,-6300,0.0
F37BF075,2020-12-29 01:46:00,redeem,-9700,0.0
9EDC30FF,2019-03-25 00:18:57,redeem,-9700,0.0
6A6F4686,2019-08-23 16:36:49,redeem,-9500,0.0
F37BF075,2019-04-10 14:23:11,gift,6600,9.428571428571429
2ECE96AF,2021-12-15 10:08:36,buy,9400,7.230769230769231
E98B179B,2021-07-20 17:47:15,gift,1400,1.75
F5D17D08,2022-04-20 18:32:32,gift,7700,77.0
EDBD5B25,2020-09-27 06:05:32,buy,8500,4.473684210526316
34A01C00,2022-05-25 13:09:42,redeem,-3000,0.0
E4452036,2019-07-03 07:51:57,buy,3100,3.875
48B58C8A,2021-10-01 23:50:38,buy,5700,8.142857142857142
4EBBA871,2020-11-24 19:16:25,gift,5500,7.857142857142857
AD9F59FD,2019-11-06 20:00:16,gift,6800,4.25
61A2669E,2022-08-18 16:14:07,gift,3900,2.2941176470588234
55818C78,2023-05-04 15:21:48,gift,2800,3.5
C8D1B3A8,2020-09-08 11:04:17,buy,8100,4.2631578947368425
6D305972,2023-02-27 04:52:32,buy,7600,5.428571428571429
9A4A5C1B,2023-06-26 14:12:08,buy,6900,5.3076923076923075
AD38DC6E,2021-05-25 04:18:34,buy,4600,9.2
6CF35330,2022-09-06 20:48:26,buy,4900,24.5
403ECD80,2023-10-17 02:45:00,redeem,-4500,0.0
5A2968C4,2021-11-24 22:06:10,redeem,-200,0.0
7FF5DF2A,2019-09-25 13:06:25,buy,6500,3.4210526315789473
3A1B7EE5,2019-02-22 11:03:41,gift,7400,6.166666666666667
D9E607F7,2021-02-17 08:30:25,buy,100,0.1
7FDAEB1C,2020-10-12 06:27:58,gift,5100,3.4
03B0B763,2019-10-17 04:16:04,redeem,-800,0.0
AC2553F9,2019-05-31 05:31:01,gift,2800,4.0
0744D481,2021-06-13 12:14:01,buy,2200,1.1
83267BAF,2020-06-01 16:41:54,redeem,-8100,0.0
A0C87EEA,2023-07-03 21:00:34,buy,9900,33.0
945EC7D0,2023-12-07 03:59:50,buy,800,0.5333333333333333
030FFE74,2022-09-18 11:08:23,redeem,-8600,0.0
ED82D52A,2019-03-12 22:20:26,gift,2100,1.105263157894737
0EF0B3ED,2023-02-06 19:06:19,gift,1700,3.4
29304319,2020-06-23 09:26:13,gift,3900,7.8
E9D6B9F0,2022-03-17 06:52:51,redeem,-4000,0.0
CAA29670,2021-01-11 01:02:12,redeem,-6000,0.0
CB819F1C,2020-07-24 13:22:22,gift,4500,7.5
D418F68B,2022-02-28 03:15:52,buy,900,2.25
DE7DA960,,,,
1381FE46,2023-03-18 10:47:05,buy,9600,6.4
39C7A108,,,,
AD111D47,2023-04-11 20:46:53,redeem,-2100,0.0
92EE8B9C,2020-08-21 18:58:10,buy,900,1.8
A67C5D0B,2022-01-31 20:32:24,redeem,-2300,0.0
77509E1F,2020-02-22 06:45:04,redeem,-2600,0.0
D8067881,2022-05-05 13:39:00,redeem,-10000,0.0
6A4B1E51,2022-10-31 17:34:16,gift,3900,3.9
01992220,2020-09-14 04:50:07,redeem,-4900,0.0
6C2B8F14,2023-06-05 17:13:29,redeem,-6400,0.0
8B1C7BD4,2020-01-13 12:49:07,gift,8100,4.764705882352941
4534B5EA,2021-09-04 09:21:31,gift,4500,45.0
56BA6C12,2021-08-10 10:52:31,redeem,-1700,0.0
33E36DC9,,,,
DA92C3C9,2019-08-17 16:51:15,buy,1900,1.7272727272727273
DD5DB310,2021-05-11 02:58:29,redeem,-700,0.0
3E084EEE,2022-06-19 12:57:06,redeem,-9000,0.0
E98B179B,2023-08-02 13:00:26,gift,5900,5.363636363636363
24B5A6A9,2019-08-05 13:42:23,redeem,-100,0.0
B8D2467F,2022-12-01 07:28:25,gift,7000,4.117647058823529
FA6CEB56,2020-12-27 16:53:28,redeem,-5400,0.0
1381FE46,2021-12-01 09:09:03,gift,7800,15.6
82024553,2023-06-14 02:14:14,buy,5300,3.3125
B1B6E92C,2022-07-25 21:02:05,redeem,-4300,0.0
58487DA6,2021-10-01 15:04:16,gift,400,0.4444444444444444
24B5A6A9,2019-05-06 10:06:48,redeem,-2700,0.0
19ED018D,2022-06-08 19:49:25,gift,600,0.3333333333333333
464459E9,2019-07-21 16:50:27,redeem,-200,0.0
E177399B,2020-07-21 04:35:57,redeem,-2800,0.0
9AF04963,2022-06-29 05:29:24,redeem,-1700,0.0
5F25361C,2019-05-10 17:35:01,buy,4200,3.230769230769231
E21B9BEC,2020-03-17 20:03:24,redeem,-1000,0.0
0D4E6965,2023-11-06 13:38:22,gift,400,0.5
B2347E3F,2020-07-21 04:51:07,gift,4000,2.6666666666666665
2311A0EE,2022-05-05 18:23:14,redeem,-7700,0.0
C137C2FF,2021-06-03 15:22:33,redeem,-2900,0.0
F74FC69A,2023-12-03 16:29:03,redeem,-100,0.0
86A1FBC3,2023-04-10 00:03:22,buy,2600,2.0
5AC9489D,2020-11-29 10:05:08,buy,2100,1.9090909090909092
13491846,2020-01-21 09:37:17,gift,9200,4.842105263157895
1073F799,2021-06-15 14:21:51,redeem,-9400,0.0
57C0E46F,2020-10-09 15:11:47,gift,1900,4.75
89065792,2020-02-06 02:01:31,redeem,-2300,0.0
44C3D051,2022-11-30 11:21:18,redeem,-2200,0.0
19ED018D,2020-12-10 11:57:38,gift,4800,6.0
F74FC69A,2019-07-02 06:24:14,buy,4700,4.7
0D0E1452,,,,
D7EF39FB,2019-08-11 20:34:58,gift,9300,18.6
582AC37A,2021-07-23 12:27:27,redeem,-4400,0.0
B26355A5,2023-10-25 19:35:16,redeem,-2700,0.0
13A0FF53,2021-12-04 03:14:04,redeem,-6600,0.0
5D20236C,2020-05-15 04:50:05,gift,3800,3.4545454545454546
137242A0,2021-04-12 05:22:06,redeem,-1300,0.0
A7A8B5E3,2022-08-03 06:24:17,redeem,-100,0.0
19ED018D,2023-10-01 07:32:18,redeem,-10000,0.0
EC56F0EC,2023-10-03 21:29:17,redeem,-1400,0.0
34C66526,2019-08-16 02:38:09,buy,8900,4.684210526315789
6B7997F2,2023-08-15 16:40:29,redeem,-5100,0.0
3CB06B20,2023-03-20 06:43:43,gift,6000,5.0
3AEB300D,2023-11-13 05:44:44,redeem,-500,0.0
2567D20E,2019-04-15 22:02:35,buy,9800,19.6
A7677625,2022-12-06 12:01:59,buy,7300,24.333333333333332
37369273,2022-01-04 15:58:07,buy,3800,2.533333333333333
EE40BE08,2019-07-04 05:21:31,gift,6400,12.8
EC56F0EC,2019-10-30 21:58:56,gift,4200,2.3333333333333335
F1C4ED3D,2021-08-20 10:08:41,gift,4700,15.666666666666666
4D2420BF,2023-09-10 02:01:01,buy,6600,3.6666666666666665
4975841B,2019-03-03 18:17:05,gift,4800,24.0
5D095548,2020-05-08 03:05:31,redeem,-5300,0.0
3F9E5326,2023-07-27 18:30:27,redeem,-9000,0.0
C66FDA0C,2022-05-30 14:04:42,redeem,-6600,0.0
E4452036,2019-11-22 20:35:02,gift,7700,7.7
8D6F0FD8,2021-04-10 01:57:42,buy,1200,1.5
89065792,2020-05-06 13:19:20,gift,2200,1.2941176470588236
5BD5A681,2020-10-29 17:04:48,gift,4600,3.8333333333333335
,2021-05-03 21:48:47,redeem,-7700,0.0
F44DBBBC,2019-02-06 18:50:57,buy,4700,47.0
DBAC9005,2019-09-07 12:25:14,redeem,-8400,0.0
A67C5D0B,2021-04-11 10:25:19,buy,3500,1.8421052631578947
5D72524D,2023-10-16 16:22:05,buy,8200,4.1
BAF4640A,2022-04-04 10:10:02,redeem,-8200,0.0
4A2BC2EF,2021-09-27 08:37:28,buy,9300,93.0
F74FC69A,2023-09-04 16:37:58,gift,3200,3.5555555555555554
030FFE74,2019-03-22 13:57:08,buy,8600,43.0
18ADF621,2023-02-18 04:05:00,redeem,-4100,0.0
015D3EF3,2020-03-21 23:50:01,gift,3700,2.0555555555555554
842A091A,2022-12-22 00:18:34,redeem,-6500,0.0
434EB631,2019-01-07 02:45:38,buy,9200,23.0
D36D8896,2020-11-08 00:46:55,gift,4400,2.75
464459E9,2020-07-02 01:16:06,buy,7700,25.666666666666668
0AA5C109,2019-09-17 14:07:27,gift,6100,8.714285714285714
73CDC6F0,2019-11-19 05:09:05,redeem,-3300,0.0
15360C78,2022-12-06 10:33:40,gift,3800,1.9
465E51CE,2021-02-06 11:45:22,buy,4500,2.3684210526315788
5EEE0B55,2019-04-23 10:19:57,redeem,-9700,0.0
B5BFC196,2019-10-08 16:15:26,buy,9100,10.11111111111111
DBAC9005,2022-01-31 07:20:23,buy,5100,4.636363636363637
